No.;Ticket ID;Current Status;Title;Open Time @Timezone;Resolved Time @Timezone;Close Time @Timezone;Master/ Child;CI Name;CI ID;CI Type;CI Subtype;CI Location;CI Environment;Layer 1;Layer 2;Layer 3;Ticket Type;Update Time @Timezone;Service Class;Prio;Impact;Urgency;Cause Code;Reference ID;Location;Department;Call Code;Reported Date @Timezone;VW Completion Group;Active Flag;Open Group;Closed Group;Resolved Group;Current Assignment;VW Solution ID;Marked as Knowledge Candidate;VW Outage Time From;VW Outage Time To;External;History Assignment;History Previous Assignment;History Post Assignment;History Status;History Start Time;History End Time;History Transfer ID
1842;IM71622842;Closed;SAP FI (P-59) - USUARIO DE EMERGENCIA - ZRJ;18/09/2019 15:16:06;19/09/2019 09:08:00;04/10/2019 09:08:54;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 09:10:45;2;8;4;2;Auto Close;;CIP;B/NP-SPI;E-mail;18/09/2019 08:00:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;OPS SAP Rights Support Argentina;Transferred;19/09/2019 08:58:09;19/09/2019 09:06:27;2
1843;IM71622842;Closed;SAP FI (P-59) - USUARIO DE EMERGENCIA - ZRJ;18/09/2019 15:16:06;19/09/2019 09:08:00;04/10/2019 09:08:54;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 09:10:45;2;8;4;2;Auto Close;;CIP;B/NP-SPI;E-mail;18/09/2019 08:00:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Working;19/09/2019 09:06:27;19/09/2019 09:08:04;3
1844;IM71622842;Closed;SAP FI (P-59) - USUARIO DE EMERGENCIA - ZRJ;18/09/2019 15:16:06;19/09/2019 09:08:00;04/10/2019 09:08:54;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 09:10:45;2;8;4;2;Auto Close;;CIP;B/NP-SPI;E-mail;18/09/2019 08:00:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;Resolved;19/09/2019 09:08:04;04/10/2019 09:08:54;1
1845;IM71623637;Closed;RE: Blanqueo de Clave SAP UNIT mandante 380;18/09/2019 18:55:53;18/09/2019 19:28:24;03/10/2019 19:28:26;;VWA UNIT BASIS CIP (P-59);CI2367999;Application;Infrastructure Application;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;03/10/2019 19:29:39;2;8;4;2;Auto Close;;CIP;I/O-AMS;E-mail;18/09/2019 18:00:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP UNIT Security Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP UNIT Outbound  SD Support Argentina;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;Transferred;18/09/2019 18:59:11;18/09/2019 19:06:58;1
1846;IM71623637;Closed;RE: Blanqueo de Clave SAP UNIT mandante 380;18/09/2019 18:55:53;18/09/2019 19:28:24;03/10/2019 19:28:26;;VWA UNIT BASIS CIP (P-59);CI2367999;Application;Infrastructure Application;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;03/10/2019 19:29:39;2;8;4;2;Auto Close;;CIP;I/O-AMS;E-mail;18/09/2019 18:00:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP UNIT Security Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP UNIT Security Support Argentina;OPS SD Service Desk Argentina;AMS SAP UNIT Security Support Argentina;Transferred;18/09/2019 19:23:44;18/09/2019 19:25:36;3
1847;IM71623637;Closed;RE: Blanqueo de Clave SAP UNIT mandante 380;18/09/2019 18:55:53;18/09/2019 19:28:24;03/10/2019 19:28:26;;VWA UNIT BASIS CIP (P-59);CI2367999;Application;Infrastructure Application;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;03/10/2019 19:29:39;2;8;4;2;Auto Close;;CIP;I/O-AMS;E-mail;18/09/2019 18:00:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP UNIT Security Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP UNIT Security Support Argentina;AMS SAP UNIT Security Support Argentina;AMS SAP UNIT Security Support Argentina;Working;18/09/2019 19:25:36;18/09/2019 19:28:25;3
1848;IM71623637;Closed;RE: Blanqueo de Clave SAP UNIT mandante 380;18/09/2019 18:55:53;18/09/2019 19:28:24;03/10/2019 19:28:26;;VWA UNIT BASIS CIP (P-59);CI2367999;Application;Infrastructure Application;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;03/10/2019 19:29:39;2;8;4;2;Auto Close;;CIP;I/O-AMS;E-mail;18/09/2019 18:00:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP UNIT Security Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP UNIT Security Support Argentina;AMS SAP UNIT Security Support Argentina;OPS SD Service Desk Argentina;Resolved;18/09/2019 19:28:25;03/10/2019 19:28:26;1
1849;IM71641499;Closed;Inactivar vin 8AWDV22H4KA048365 SIDERCA;19/09/2019 10:00:50;20/09/2019 08:31:26;05/10/2019 08:31:35;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 08:33:31;2;8;4;2;Auto Close;;CIP;F/c-c-fc;E-mail;19/09/2019 09:27:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;Transferred;19/09/2019 10:04:12;19/09/2019 14:17:05;1
1850;IM71641499;Closed;Inactivar vin 8AWDV22H4KA048365 SIDERCA;19/09/2019 10:00:50;20/09/2019 08:31:26;05/10/2019 08:31:35;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 08:33:31;2;8;4;2;Auto Close;;CIP;F/c-c-fc;E-mail;19/09/2019 09:27:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;Working;19/09/2019 14:17:05;19/09/2019 14:17:45;2
1851;IM71641499;Closed;Inactivar vin 8AWDV22H4KA048365 SIDERCA;19/09/2019 10:00:50;20/09/2019 08:31:26;05/10/2019 08:31:35;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 08:33:31;2;8;4;2;Auto Close;;CIP;F/c-c-fc;E-mail;19/09/2019 09:27:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;Wait on External;19/09/2019 14:17:45;19/09/2019 17:01:46;1
1852;IM71641499;Closed;Inactivar vin 8AWDV22H4KA048365 SIDERCA;19/09/2019 10:00:50;20/09/2019 08:31:26;05/10/2019 08:31:35;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 08:33:31;2;8;4;2;Auto Close;;CIP;F/c-c-fc;E-mail;19/09/2019 09:27:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;Working;19/09/2019 17:01:46;19/09/2019 17:02:28;3
1853;IM71641499;Closed;Inactivar vin 8AWDV22H4KA048365 SIDERCA;19/09/2019 10:00:50;20/09/2019 08:31:26;05/10/2019 08:31:35;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 08:33:31;2;8;4;2;Auto Close;;CIP;F/c-c-fc;E-mail;19/09/2019 09:27:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;Wait on External;19/09/2019 17:02:28;20/09/2019 08:30:21;2
1854;IM71641499;Closed;Inactivar vin 8AWDV22H4KA048365 SIDERCA;19/09/2019 10:00:50;20/09/2019 08:31:26;05/10/2019 08:31:35;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 08:33:31;2;8;4;2;Auto Close;;CIP;F/c-c-fc;E-mail;19/09/2019 09:27:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;Working;20/09/2019 08:30:21;20/09/2019 08:31:27;4
1855;IM71641499;Closed;Inactivar vin 8AWDV22H4KA048365 SIDERCA;19/09/2019 10:00:50;20/09/2019 08:31:26;05/10/2019 08:31:35;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 08:33:31;2;8;4;2;Auto Close;;CIP;F/c-c-fc;E-mail;19/09/2019 09:27:00;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;Resolved;20/09/2019 08:31:27;05/10/2019 08:31:35;1
1856;IM71643145;Wait on External;SAP FI - BATIN Autoahorro - creacion de carpetas en el entorno de produccion;19/09/2019 10:54:17;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;27/09/2019 14:49:48;2;8;4;2;;;CIP;I/ssp;E-mail;;OPS SD Service Desk Argentina;0;AMS SAP FI-CO Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;;AMS SAP Basis Support Argentina;Working;19/09/2019 10:54:17;19/09/2019 10:55:50;1
1857;IM71643145;Wait on External;SAP FI - BATIN Autoahorro - creacion de carpetas en el entorno de produccion;19/09/2019 10:54:17;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;27/09/2019 14:49:48;2;8;4;2;;;CIP;I/ssp;E-mail;;OPS SD Service Desk Argentina;0;AMS SAP FI-CO Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP Basis Support Argentina;Transferred;19/09/2019 10:55:51;19/09/2019 10:56:09;1
1858;IM71643145;Wait on External;SAP FI - BATIN Autoahorro - creacion de carpetas en el entorno de produccion;19/09/2019 10:54:17;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;27/09/2019 14:49:48;2;8;4;2;;;CIP;I/ssp;E-mail;;OPS SD Service Desk Argentina;0;AMS SAP FI-CO Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;Working;19/09/2019 10:56:09;19/09/2019 10:56:29;2
1859;IM71643145;Wait on External;SAP FI - BATIN Autoahorro - creacion de carpetas en el entorno de produccion;19/09/2019 10:54:17;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;27/09/2019 14:49:48;2;8;4;2;;;CIP;I/ssp;E-mail;;OPS SD Service Desk Argentina;0;AMS SAP FI-CO Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;Wait on External;19/09/2019 10:56:29;27/09/2019 14:46:48;1
1860;IM71643145;Wait on External;SAP FI - BATIN Autoahorro - creacion de carpetas en el entorno de produccion;19/09/2019 10:54:17;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;27/09/2019 14:49:48;2;8;4;2;;;CIP;I/ssp;E-mail;;OPS SD Service Desk Argentina;0;AMS SAP FI-CO Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;Working;27/09/2019 14:46:48;27/09/2019 14:49:48;3
1861;IM71643145;Wait on External;SAP FI - BATIN Autoahorro - creacion de carpetas en el entorno de produccion;19/09/2019 10:54:17;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;27/09/2019 14:49:48;2;8;4;2;;;CIP;I/ssp;E-mail;;OPS SD Service Desk Argentina;0;AMS SAP FI-CO Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;;Wait on External;27/09/2019 14:49:48;;2
1862;IM71645738;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FIAA;19/09/2019 14:36:14;04/10/2019 02:57:24;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 02:59:32;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;Working;19/09/2019 14:36:14;19/09/2019 14:39:12;1
1863;IM71645738;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FIAA;19/09/2019 14:36:14;04/10/2019 02:57:24;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 02:59:32;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;AMS SAP Basis Support Argentina;OPS SAP Rights Support Argentina;Transferred;19/09/2019 14:39:12;19/09/2019 14:39:20;1
1864;IM71645738;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FIAA;19/09/2019 14:36:14;04/10/2019 02:57:24;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 02:59:32;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Working;19/09/2019 14:39:20;19/09/2019 14:52:21;2
1865;IM71645738;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FIAA;19/09/2019 14:36:14;04/10/2019 02:57:24;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 02:59:32;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Wait on External;19/09/2019 14:52:21;04/10/2019 02:45:09;1
1866;IM71645738;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FIAA;19/09/2019 14:36:14;04/10/2019 02:57:24;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 02:59:32;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Working;04/10/2019 02:45:09;04/10/2019 02:57:25;3
1867;IM71645738;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FIAA;19/09/2019 14:36:14;04/10/2019 02:57:24;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 02:59:32;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;;Resolved;04/10/2019 02:57:25;;1
1868;IM71646644;Wait on External;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FICO;19/09/2019 14:53:34;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 00:09:11;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;;OPS SAP Rights Support Argentina;;f;;;;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;Working;19/09/2019 14:53:34;19/09/2019 14:54:13;1
1869;IM71646644;Wait on External;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FICO;19/09/2019 14:53:34;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 00:09:11;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;;OPS SAP Rights Support Argentina;;f;;;;OPS SAP Rights Support Argentina;AMS SAP Basis Support Argentina;OPS SAP Rights Support Argentina;Transferred;19/09/2019 14:54:13;19/09/2019 14:54:21;1
1870;IM71646644;Wait on External;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FICO;19/09/2019 14:53:34;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 00:09:11;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;;OPS SAP Rights Support Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Working;19/09/2019 14:54:21;19/09/2019 17:07:31;2
1871;IM71646644;Wait on External;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FICO;19/09/2019 14:53:34;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 00:09:11;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;;OPS SAP Rights Support Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Wait on External;19/09/2019 17:07:31;20/09/2019 16:14:41;1
1872;IM71646644;Wait on External;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FICO;19/09/2019 14:53:34;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 00:09:11;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;;OPS SAP Rights Support Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Working;20/09/2019 16:14:41;20/09/2019 16:15:40;3
1873;IM71646644;Wait on External;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - FICO;19/09/2019 14:53:34;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;05/10/2019 00:09:11;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;;OPS SAP Rights Support Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;;Wait on External;20/09/2019 16:15:40;;2
1874;IM71646653;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - COPS;19/09/2019 15:16:01;04/10/2019 03:10:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 03:13:25;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;Working;19/09/2019 15:16:01;19/09/2019 15:16:35;1
1875;IM71646653;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - COPS;19/09/2019 15:16:01;04/10/2019 03:10:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 03:13:25;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;AMS SAP Basis Support Argentina;OPS SAP Rights Support Argentina;Transferred;19/09/2019 15:16:35;19/09/2019 15:17:26;1
1876;IM71646653;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - COPS;19/09/2019 15:16:01;04/10/2019 03:10:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 03:13:25;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Working;19/09/2019 15:17:26;20/09/2019 11:47:48;2
1877;IM71646653;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - COPS;19/09/2019 15:16:01;04/10/2019 03:10:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 03:13:25;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Wait on External;20/09/2019 11:47:48;27/09/2019 10:55:40;1
1878;IM71646653;Resolved;SAP FI (P-59) - CRISTOFARO, Franco Andres ALTA SAP FICO - VWAREQ8 - COPS;19/09/2019 15:16:01;04/10/2019 03:10:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;04/10/2019 03:13:25;2;8;4;2;;;CIP;F/cp;Phone ;;OPS SD Service Desk Argentina;0;AMS SAP Basis Support Argentina;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Working;27/09/2019 10:55:40;27/09/2019 15:22:23;3
